type,role,mac,rssi,rate,sig_mode,mcs,bandwidth,smoothing,not_sounding,aggregation,stbc,fec_coding,sgi,noise_floor,ampdu_cnt,channel,secondary_channel,local_timestamp,ant,sig_len,rx_state,real_time_set,real_timestamp,len,CSI_DATA
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,3,6,1,80814686,0,110,0,0,81.2299,384,[110 96 6 0 0 0 0 0 0 0 0 0 3 -22 4 -21 5 -21 5 -21 6 -21 7 -21 7 -20 8 -20 8 -19 7 -19 8 -19 8 -19 8 -18 8 -18 8 -18 9 -17 9 -17 8 -17 8 -17 8 -17 8 -17 8 -17 7 -16 7 -16 7 -16 7 -16 0 0 6 -16 6 -15 6 -16 5 -15 5 -16 4 -16 4 -15 4 -16 4 -15 3 -16 2 -15 2 -16 2 -16 2 -16 2 -15 1 -16 0 -16 1 -16 0 -16 0 -15 -1 -16 -1 -16 -1 -16 -1 -16 -1 -16 -2 -16 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,80815047,0,110,0,0,81.2708,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -14 -14 -14 -14 -14 -14 -15 -13 -16 -12 -15 -12 -16 -11 -16 -11 -16 -11 -16 -10 -16 -10 -16 -10 -16 -9 -16 -9 -16 -9 -16 -8 -15 -8 -16 -9 -15 -8 -15 -8 -15 -8 -15 -8 -14 -8 -14 -8 -14 -8 -13 0 0 -8 -13 -8 -13 -8 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -9 -11 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -11 -10 -11 -10 -11 -9 -11 -9 -11 -9 -11 -9 -12 -9 -12 -9 -12 -9 -12 -8 -12 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,80941971,0,110,0,0,81.3225,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -18 -13 -18 -13 -19 -13 -19 -12 -19 -11 -19 -10 -20 -9 -20 -9 -20 -9 -20 -9 -20 -8 -19 -8 -20 -8 -20 -7 -19 -7 -19 -7 -19 -7 -18 -6 -19 -6 -18 -6 -18 -6 -18 -6 -17 -6 -17 -7 -17 -7 -16 0 0 -7 -16 -7 -16 -7 -16 -7 -15 -7 -15 -8 -15 -8 -15 -8 -15 -8 -14 -8 -14 -9 -14 -9 -14 -10 -14 -10 -13 -10 -13 -10 -13 -10 -13 -10 -12 -11 -12 -11 -12 -11 -12 -11 -12 -11 -12 -12 -12 -12 -11 -12 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,80987270,0,110,0,0,81.3675,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 17 -7 16 -7 16 -8 16 -8 15 -9 15 -8 15 -9 15 -9 14 -10 14 -9 14 -9 13 -10 13 -10 13 -9 13 -10 13 -10 12 -10 12 -10 12 -9 12 -9 12 -9 11 -9 11 -9 11 -9 11 -8 11 0 0 -8 11 -7 11 -7 11 -7 11 -7 11 -7 11 -6 11 -6 11 -6 11 -5 11 -5 11 -5 11 -5 11 -5 12 -5 11 -4 11 -4 12 -4 11 -3 12 -3 12 -3 12 -3 12 -3 12 -3 12 -2 12 -2 12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,80987866,0,110,0,0,81.4052,384,[110 96 6 0 0 0 0 0 0 0 0 0 7 -19 8 -18 9 -18 10 -18 9 -17 11 -17 10 -17 12 -16 11 -16 12 -16 11 -15 11 -15 12 -15 11 -15 11 -14 12 -14 11 -13 11 -13 11 -13 11 -13 11 -13 11 -12 10 -13 10 -13 9 -12 10 -13 0 0 9 -12 9 -12 9 -13 8 -12 8 -12 8 -13 8 -13 7 -13 7 -12 6 -13 6 -13 6 -13 6 -13 6 -13 5 -13 5 -14 4 -14 4 -14 4 -14 4 -13 4 -14 3 -14 3 -14 3 -15 3 -14 2 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,80988355,0,110,0,0,81.4469,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -19 8 -19 8 -18 8 -19 9 -18 9 -17 10 -17 10 -17 10 -16 10 -16 11 -16 10 -16 11 -16 10 -16 11 -15 11 -14 11 -14 10 -13 11 -14 11 -14 10 -13 10 -14 10 -13 9 -13 9 -13 9 -13 0 0 8 -13 8 -13 8 -13 7 -12 7 -13 7 -13 7 -13 6 -13 6 -13 6 -13 5 -13 5 -13 5 -13 5 -14 4 -13 4 -14 4 -14 4 -14 4 -14 3 -14 3 -14 3 -14 3 -14 2 -15 2 -14 2 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81031261,0,110,0,0,81.4887,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -13 13 -12 14 -11 14 -11 14 -11 14 -10 15 -10 15 -9 15 -9 15 -9 14 -9 15 -8 15 -8 14 -8 14 -8 14 -7 14 -7 14 -7 14 -7 13 -7 14 -7 13 -6 13 -6 13 -6 12 -7 12 -6 0 0 11 -6 12 -7 11 -7 11 -7 11 -7 11 -8 10 -7 10 -8 10 -8 10 -8 10 -8 10 -8 9 -8 9 -9 9 -9 9 -9 9 -9 8 -9 8 -9 8 -10 8 -10 8 -10 8 -10 7 -11 7 -10 7 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81156583,0,110,0,0,81.537,384,[110 96 6 0 0 0 0 0 0 0 0 0 -18 -13 -18 -13 -17 -14 -17 -15 -17 -15 -16 -15 -16 -15 -16 -15 -14 -16 -14 -16 -14 -16 -14 -16 -13 -16 -13 -16 -13 -16 -12 -15 -12 -16 -12 -15 -12 -15 -12 -15 -12 -15 -12 -14 -12 -15 -12 -14 -12 -14 -12 -14 0 0 -12 -13 -12 -12 -12 -12 -12 -12 -12 -12 -12 -11 -13 -11 -13 -11 -12 -11 -13 -10 -13 -10 -13 -10 -13 -9 -13 -9 -14 -9 -14 -8 -14 -8 -14 -8 -14 -7 -14 -7 -15 -7 -15 -7 -15 -6 -15 -7 -15 -7 -15 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,4,6,1,81157321,0,110,0,0,81.5769,384,[110 96 6 0 0 0 0 0 0 0 0 0 20 5 21 6 20 6 21 7 20 7 20 8 19 8 19 8 18 9 18 9 18 10 17 9 17 10 17 10 17 10 16 10 16 10 15 10 16 10 16 9 15 9 15 9 14 9 15 9 14 8 15 8 0 0 14 7 14 7 15 7 13 6 15 7 15 6 14 5 14 5 14 5 14 5 14 5 14 4 14 4 15 3 14 3 15 3 15 3 15 2 15 2 15 2 15 1 15 2 15 1 15 1 15 1 15 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81162818,0,110,0,0,81.6134,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 -13 -12 -14 -11 -15 -11 -15 -11 -15 -10 -15 -10 -15 -9 -15 -9 -15 -8 -16 -8 -15 -8 -15 -8 -15 -7 -15 -7 -15 -7 -15 -7 -15 -7 -14 -7 -14 -7 -14 -7 -14 -7 -14 -7 -13 -7 -13 -7 -13 -7 -13 0 0 -7 -12 -7 -12 -7 -12 -8 -11 -8 -11 -8 -12 -8 -11 -8 -11 -8 -10 -9 -10 -9 -10 -9 -10 -9 -9 -9 -9 -9 -9 -10 -9 -10 -9 -10 -9 -10 -8 -10 -8 -11 -8 -10 -8 -11 -8 -11 -8 -11 -7 -11 -7 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81286481,0,110,0,0,81.6671,384,[110 96 6 0 0 0 0 0 0 0 0 0 -10 -14 -10 -15 -10 -15 -9 -15 -8 -15 -8 -16 -8 -15 -8 -16 -7 -16 -6 -16 -6 -16 -6 -16 -5 -16 -5 -16 -6 -15 -5 -15 -5 -15 -5 -15 -5 -15 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -14 -5 -13 0 0 -5 -13 -5 -13 -5 -13 -5 -12 -5 -12 -6 -12 -6 -12 -6 -12 -6 -11 -6 -11 -7 -11 -7 -11 -7 -11 -7 -11 -7 -10 -8 -10 -8 -10 -8 -10 -8 -10 -8 -10 -9 -10 -9 -10 -9 -9 -9 -9 -9 -9 -9 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,2,6,1,81287301,0,110,0,0,81.7032,384,[110 96 6 0 0 0 0 0 0 0 0 0 19 0 18 0 19 2 19 2 19 2 18 3 18 3 18 4 18 4 18 4 17 4 17 5 17 5 17 5 16 5 16 5 16 5 15 5 15 5 15 5 15 5 15 5 14 5 14 5 14 4 14 4 0 0 14 4 14 3 14 3 13 3 13 2 13 2 13 2 13 2 13 2 13 1 13 1 14 1 13 0 13 0 13 0 13 -1 14 -1 13 -1 14 -1 13 -1 13 -2 13 -2 14 -2 13 -3 13 -3 13 -3 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81290562,0,110,0,0,81.74,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 4 -21 4 -22 3 -21 3 -22 2 -21 1 -21 1 -22 0 -21 0 -21 0 -21 -1 -21 -2 -21 -2 -20 -2 -20 -2 -20 -1 -19 -2 -19 -2 -19 -2 -19 -2 -19 -2 -18 -1 -18 -2 -18 -2 -18 -2 -17 -2 0 0 -17 0 -17 0 -17 0 -17 0 -16 0 -16 1 -16 1 -16 1 -16 2 -16 2 -16 2 -16 2 -16 3 -16 3 -15 4 -15 4 -15 4 -15 4 -15 5 -15 5 -15 5 -15 6 -15 6 -15 6 -15 5 -14 6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81404735,0,110,0,0,81.7851,384,[110 96 6 0 0 0 0 0 0 0 0 0 -12 12 -12 12 -13 12 -13 12 -13 11 -13 10 -14 10 -14 9 -14 9 -14 9 -14 9 -14 9 -14 9 -14 8 -14 8 -14 7 -13 7 -13 7 -13 7 -13 7 -13 7 -13 7 -13 7 -12 7 -12 8 -12 7 0 0 -11 7 -11 8 -11 7 -11 7 -10 7 -11 8 -10 8 -10 8 -10 8 -9 8 -9 9 -9 9 -9 9 -8 9 -8 9 -8 9 -8 9 -8 9 -8 10 -8 9 -7 10 -7 10 -7 10 -7 10 -6 10 -6 11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81413663,0,110,0,0,81.8219,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -7 16 -6 16 -6 16 -6 16 -5 16 -5 16 -4 16 -4 16 -3 16 -3 16 -3 16 -2 16 -2 15 -3 15 -2 15 -2 15 -2 14 -2 15 -2 14 -2 14 -2 14 -2 13 -2 13 -2 13 -2 13 -3 0 0 12 -3 13 -3 12 -3 12 -4 12 -4 12 -4 12 -4 12 -4 11 -4 11 -4 11 -5 11 -5 11 -6 11 -6 11 -6 10 -6 11 -7 11 -7 10 -7 10 -7 10 -7 10 -8 10 -8 10 -8 10 -8 9 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,6,1,1,1,1,0,0,0,-93,1,6,1,81445719,0,110,0,0,81.8617,384,[110 96 6 0 0 0 0 0 0 0 0 0 -6 -18 -5 -19 -5 -19 -4 -19 -4 -19 -3 -19 -3 -19 -2 -19 -2 -19 -2 -19 -1 -18 -1 -18 -1 -18 0 -18 -1 -18 0 -17 0 -17 0 -17 0 -17 0 -16 0 -17 0 -16 -1 -16 -1 -16 -1 -16 -1 -15 0 0 -1 -15 -1 -15 -2 -15 -2 -14 -2 -15 -2 -15 -3 -14 -3 -14 -3 -14 -3 -14 -4 -14 -4 -14 -4 -14 -4 -14 -5 -13 -5 -14 -5 -13 -5 -13 -6 -13 -6 -13 -6 -13 -6 -13 -6 -13 -7 -13 -7 -13 -7 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81534185,0,110,0,0,81.9146,384,[110 96 6 0 0 0 0 0 0 0 0 0 -21 4 -22 3 -22 3 -22 2 -22 1 -22 0 -22 0 -22 -1 -22 -1 -22 -1 -21 -1 -21 -2 -21 -2 -21 -3 -21 -3 -20 -3 -20 -3 -20 -3 -20 -3 -19 -3 -19 -4 -19 -3 -18 -3 -18 -3 -18 -2 -18 -3 0 0 -17 -2 -18 -2 -18 -2 -17 -2 -17 -1 -17 -1 -17 -1 -17 -1 -16 0 -17 0 -17 0 -17 0 -17 1 -17 1 -17 1 -16 2 -16 2 -17 2 -17 3 -16 2 -17 3 -16 3 -17 3 -17 4 -16 4 -16 4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81540557,0,110,0,0,81.9515,384,[110 96 6 0 0 0 0 0 0 0 0 0 -15 -10 -15 -11 -14 -11 -14 -12 -14 -12 -14 -12 -13 -12 -13 -13 -12 -13 -12 -13 -12 -13 -12 -13 -12 -13 -11 -13 -11 -13 -11 -13 -10 -13 -10 -12 -10 -13 -10 -13 -10 -12 -10 -12 -9 -12 -10 -11 -10 -11 -10 -11 0 0 -10 -11 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -9 -11 -9 -10 -9 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -7 -12 -6 -13 -6 -12 -6 -13 -5 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,6,1,1,1,1,0,0,0,-93,1,6,1,81577577,0,110,0,0,81.9991,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 18 -3 19 -3 18 -4 19 -4 18 -5 19 -5 18 -6 17 -6 17 -7 17 -7 17 -7 17 -7 17 -7 16 -8 16 -7 15 -7 16 -7 15 -8 16 -7 15 -7 14 -7 14 -6 14 -6 15 -6 14 -6 14 0 0 -5 14 -5 13 -5 14 -4 13 -5 14 -4 14 -4 14 -4 13 -3 13 -3 13 -2 14 -2 14 -2 13 -2 14 -1 13 -1 14 -1 14 -1 14 -1 14 -1 14 0 14 0 14 0 14 1 14 1 14 1 14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-39,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81626251,0,110,0,0,82.0389,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 -15 9 -14 10 -14 11 -14 11 -14 11 -13 11 -13 12 -12 12 -12 12 -12 12 -11 12 -11 12 -11 12 -11 12 -10 12 -10 12 -10 11 -10 12 -10 12 -10 11 -9 11 -10 11 -9 11 -9 11 -9 10 -9 0 0 10 -9 10 -9 9 -10 9 -10 9 -10 9 -10 9 -10 8 -10 8 -10 8 -10 8 -10 8 -10 7 -10 7 -11 7 -11 7 -11 7 -12 6 -11 6 -12 6 -12 6 -12 5 -12 6 -12 6 -12 5 -12 5 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81663978,0,110,0,0,82.0818,384,[110 96 6 0 0 0 0 0 0 0 0 0 -16 -7 -16 -8 -15 -8 -16 -9 -15 -9 -15 -9 -15 -10 -14 -10 -14 -10 -13 -11 -14 -11 -13 -11 -13 -11 -13 -11 -12 -11 -12 -11 -12 -10 -12 -11 -12 -10 -12 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -9 0 0 -11 -9 -11 -9 -11 -8 -11 -8 -11 -8 -11 -8 -11 -8 -11 -7 -11 -7 -12 -7 -12 -7 -12 -6 -12 -6 -12 -6 -12 -6 -13 -5 -13 -6 -12 -5 -13 -5 -13 -5 -13 -5 -13 -5 -13 -5 -13 -4 -13 -4 -13 -4 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81705244,0,110,0,0,82.1271,384,[110 96 6 0 0 0 0 0 0 0 0 0 -11 -16 -10 -18 -10 -18 -10 -18 -9 -19 -9 -19 -7 -19 -7 -19 -6 -19 -7 -19 -7 -19 -6 -19 -5 -19 -6 -19 -5 -19 -5 -18 -4 -18 -5 -18 -5 -18 -4 -18 -5 -17 -4 -17 -4 -17 -5 -17 -5 -17 -5 -16 0 0 -5 -16 -5 -16 -5 -16 -6 -15 -6 -15 -6 -15 -6 -15 -6 -15 -6 -14 -7 -15 -7 -14 -8 -14 -8 -14 -8 -14 -8 -14 -9 -13 -9 -14 -9 -13 -9 -13 -9 -13 -9 -13 -9 -13 -10 -13 -10 -13 -10 -12 -10 -12 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81749457,0,110,0,0,82.1717,384,[110 96 6 0 0 0 0 0 0 0 0 0 -13 -13 -12 -13 -12 -14 -11 -14 -11 -14 -10 -14 -10 -14 -10 -15 -9 -14 -9 -15 -9 -15 -8 -15 -8 -15 -8 -15 -7 -15 -7 -15 -7 -14 -7 -15 -7 -14 -7 -14 -7 -14 -7 -14 -7 -14 -6 -14 -7 -13 -7 -13 0 0 -7 -12 -7 -13 -7 -12 -8 -12 -7 -12 -8 -12 -8 -11 -8 -11 -8 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -10 -10 -10 -10 -10 -10 -10 -10 -10 -10 -9 -10 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 -11 -9 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-37,11,1,6,1,1,1,1,0,0,0,-93,6,6,1,81852640,0,110,0,0,82.2333,384,[110 96 6 0 0 0 0 0 0 0 0 0 16 -5 16 -5 16 -5 16 -4 16 -3 16 -3 16 -3 16 -2 16 -2 16 -2 16 -1 15 -1 16 -1 16 0 15 -1 15 0 15 0 15 0 15 0 15 0 14 0 14 -1 14 0 14 0 13 -1 13 -1 0 0 13 -1 13 -1 13 -1 13 -2 13 -2 13 -2 13 -2 12 -3 12 -3 12 -3 12 -3 12 -3 12 -3 12 -4 12 -4 12 -4 12 -4 12 -5 12 -5 11 -5 12 -6 11 -6 12 -6 12 -6 11 -6 11 -6 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,6,6,1,81855798,0,110,0,0,82.2643,384,[110 96 6 0 0 0 0 0 0 0 0 0 6 -17 6 -17 7 -17 8 -17 8 -17 9 -16 9 -15 9 -15 10 -15 10 -15 10 -15 10 -14 11 -14 10 -14 10 -14 10 -14 10 -13 10 -13 10 -13 10 -12 10 -12 10 -12 9 -12 9 -12 9 -12 9 -12 0 0 8 -12 8 -12 8 -12 7 -12 8 -12 7 -12 7 -12 7 -12 7 -12 6 -12 6 -12 6 -13 6 -13 5 -13 5 -13 5 -13 5 -13 4 -13 4 -13 4 -13 4 -14 4 -14 4 -14 3 -14 3 -14 3 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,2,6,1,81856274,0,110,0,0,82.3057,384,[110 96 6 0 0 0 0 0 0 0 0 0 17 1 17 2 17 2 16 3 16 4 16 4 16 4 15 5 16 5 16 6 15 6 15 6 15 6 14 6 14 6 14 7 14 7 14 6 13 6 13 6 13 6 13 6 13 6 13 6 13 5 12 5 0 0 13 5 13 5 13 4 12 4 12 4 12 3 12 3 12 3 12 3 12 3 12 3 12 3 12 2 13 2 13 2 13 1 13 1 13 1 13 1 13 1 13 1 13 0 13 0 13 0 13 0 13 0 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-37,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,81860138,0,110,0,0,82.3414,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 -13 12 -12 13 -12 13 -12 13 -11 13 -11 14 -10 14 -10 14 -10 14 -10 14 -9 14 -9 14 -9 14 -8 14 -8 14 -8 14 -7 13 -7 14 -8 13 -8 13 -7 13 -8 13 -7 13 -7 13 -7 12 -8 0 0 12 -7 11 -8 12 -8 11 -8 11 -8 11 -9 10 -9 10 -9 10 -9 10 -9 10 -9 9 -9 9 -9 9 -10 9 -9 9 -10 9 -11 9 -10 8 -11 8 -11 8 -11 8 -11 8 -11 8 -11 8 -11 8 -11 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,82010569,0,110,0,0,82.3911,384,[110 96 6 0 0 0 0 0 0 0 0 0 18 1 17 3 18 3 18 4 18 4 17 5 17 5 17 5 16 6 17 6 16 6 16 6 16 6 15 7 15 7 15 7 14 7 15 7 15 6 14 6 14 6 14 6 14 6 14 6 13 6 13 5 0 0 13 5 13 5 13 4 13 4 13 4 13 4 13 3 13 3 13 3 14 2 13 2 13 2 13 2 14 1 14 1 14 1 14 1 13 0 14 0 14 0 14 0 14 -1 14 -1 14 -1 14 -1 14 -1 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,4,6,1,82011156,0,110,0,0,82.4211,384,[110 96 6 0 0 0 0 0 0 0 0 0 -14 -11 -15 -12 -15 -13 -14 -13 -13 -14 -13 -14 -13 -14 -12 -14 -11 -14 -12 -15 -12 -15 -11 -15 -11 -15 -10 -15 -10 -15 -10 -14 -10 -14 -9 -14 -9 -15 -9 -14 -9 -14 -9 -14 -9 -13 -9 -13 -9 -13 -9 -13 0 0 -9 -13 -9 -12 -9 -12 -9 -12 -9 -12 -9 -12 -10 -11 -10 -11 -10 -11 -10 -11 -10 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -10 -11 -9 -11 -10 -12 -9 -12 -9 -12 -9 -12 -9 -12 -8 -12 -8 -12 -8 -12 -8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,82011771,0,110,0,0,82.468,384,[110 96 6 0 0 0 0 0 0 0 0 0 9 -16 9 -16 10 -16 11 -16 11 -14 12 -14 12 -14 13 -14 13 -13 12 -13 12 -13 12 -13 13 -12 13 -12 13 -12 12 -11 12 -11 12 -11 13 -11 12 -10 12 -10 12 -10 12 -10 11 -11 11 -11 11 -10 0 0 11 -10 10 -10 10 -11 9 -10 10 -11 10 -11 9 -11 9 -11 9 -11 8 -11 8 -11 8 -11 7 -12 8 -12 7 -11 7 -13 7 -12 7 -13 7 -13 6 -12 7 -13 6 -13 6 -13 6 -13 5 -13 5 -13 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,82045545,0,110,0,0,82.5107,384,[110 96 6 0 0 0 0 0 0 0 0 0 -1 -19 0 -19 1 -19 1 -19 2 -19 2 -18 3 -18 3 -18 4 -18 4 -18 4 -18 4 -17 4 -18 5 -17 5 -17 5 -16 5 -16 5 -16 5 -16 5 -16 5 -16 4 -15 4 -15 4 -15 4 -15 4 -15 0 0 4 -14 3 -15 3 -15 2 -14 3 -15 2 -15 2 -14 2 -15 1 -14 1 -14 1 -14 0 -14 0 -14 0 -14 0 -14 -1 -14 -1 -15 -1 -14 -1 -14 -1 -14 -2 -15 -2 -14 -2 -14 -2 -15 -2 -15 -3 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-37,11,1,6,1,1,1,1,0,0,0,-93,6,6,1,82187280,0,110,0,0,82.5678,384,[110 96 6 0 0 0 0 0 0 0 0 0 12 13 12 14 11 14 11 14 10 15 10 15 10 15 10 15 9 15 9 15 8 16 8 15 7 16 7 16 7 16 7 15 7 15 6 15 6 15 7 15 7 14 7 14 7 14 6 14 6 13 6 14 0 0 7 13 7 13 7 13 7 12 7 12 8 12 8 12 8 11 8 11 8 11 8 11 9 11 9 11 9 10 9 10 9 10 10 10 10 9 10 9 11 9 11 9 11 9 11 9 11 9 11 9 11 8 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,5,6,1,82188986,0,110,0,0,82.5959,384,[110 96 6 0 0 0 0 0 0 0 0 0 1 -18 1 -18 2 -19 3 -18 3 -18 3 -17 4 -18 4 -18 4 -17 5 -18 4 -17 5 -17 6 -17 6 -17 5 -16 6 -16 6 -15 5 -15 5 -15 6 -15 5 -15 5 -15 5 -15 5 -14 5 -14 5 -14 0 0 4 -14 4 -14 4 -14 3 -14 3 -14 2 -14 2 -14 2 -14 2 -14 1 -14 1 -14 1 -14 0 -14 0 -14 0 -14 0 -14 0 -15 -1 -14 -1 -14 -1 -14 -1 -14 -2 -14 -2 -14 -2 -14 -2 -14 -3 -14 0 0 0 0 0 0 0 0 0 0 ]
CSI_DATA,STA,8C:CE:4E:9A:42:DD,-38,11,1,7,1,1,1,1,0,0,0,-93,1,6,1,82191162,0,110,0,0,82.6368,384,[110 96 6 0 0 0 0 0 0 0 0 0 -2 -18 -2 -18 -1 -18 0 -19 0 -19 0 -19 1 -18 1 -18 2 -18 2 -18 2 -18 3 -17 3 -18 3 -17 3 -17 3 -16 3 -16 3 -16 3 -16 4 -16 3 -16 3 -16 3 -15 3 -15 3 -15 3 -15 0 0 2 -15 2 -14 2 -15 2 -14 2 -14 1 -14 1 -14 0 -15 1 -14 0 -14 0 -14 0 -14 0 -14 0 -14 -1 -14 -1 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -2 -14 -3 -14 -3 -14 -3 -14 0 0 0 0 0 0 0 0 0 0 ]
